PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposite_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Player_Captain,Opposite_captain,Player_keeper,Opposite_keeper
98099000422,980990,422,KC Cariappa,4/13/1994,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2016,0,22,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099000427,980990,427,HM Amla,3/31/1983,Right-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Mumbai Indians,2016,0,33,1,M Vijay,RG Sharma,WP Saha,JC Buttler
98099200002,980992,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Captain,Gujarat Lions,Royal Challengers Bangalore,2016,0,35,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200014,980992,14,P Kumar,10/2/1986,Right-hand bat,Right-arm medium,India,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,30,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200035,980992,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,28,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200071,980992,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,33,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200080,980992,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,28,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200088,980992,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Gujarat Lions,Royal Challengers Bangalore,2016,0,31,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200147,980992,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,33,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200254,980992,254,AJ Finch,11/17/1986,Right-hand bat,Slow left-arm orthodox,Australia,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,30,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200370,980992,370,PV Tambe,10/8/1971,Right-hand bat,Legbreak,India,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,45,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200414,980992,414,AD Nath,5/10/1993,Right-hand bat,Right-arm medium-fast,India,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,23,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200432,980992,432,S Kaushik,9/7/1995,Right-hand bat,Slow left-arm chinaman,India,Player,Gujarat Lions,Royal Challengers Bangalore,2016,0,21,0,BB McCullum,V Kohli,KD Karthik,KL Rahul
98099200008,980992,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Gujarat Lions,2016,0,28,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200032,980992,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,35,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200110,980992,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Gujarat Lions,2016,1,32,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200162,980992,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,37,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200255,980992,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,32,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200270,980992,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,32,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200296,980992,296,VR Aaron,10/29/1989,Right-hand bat,Right-arm fast,India,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,27,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200354,980992,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Keeper,Royal Challengers Bangalore,Gujarat Lions,2016,0,24,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200369,980992,369,Sachin Baby,12/18/1988,Left-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,28,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200382,980992,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,26,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099200434,980992,434,CJ Jordan,10/4/1988,Right-hand bat,Right-arm fast-medium,England,Player,Royal Challengers Bangalore,Gujarat Lions,2016,0,28,1,V Kohli,BB McCullum,KL Rahul,KD Karthik
98099400020,980994,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,35,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400029,980994,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,32,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400079,980994,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,27,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400085,980994,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,28,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400106,980994,106,AB Dinda,3/25/1984,Right-hand bat,Right-arm medium-fast,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,32,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400197,980994,197,GJ Bailey,9/7/1982,Right-hand bat,Right-arm medium,Australia,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,34,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400201,980994,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,30,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400280,980994,280,NLTC Perera,4/3/1989,Left-hand bat,Right-arm medium-fast,Sri Lanka,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,27,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400418,980994,418,M Ashwin,9/8/1990,Right-hand bat,Legbreak googly,India,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,26,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400426,980994,426,UT Khawaja,12/18/1986,Left-hand bat,Right-arm medium,Australia,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,30,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400430,980994,430,A Zampa,3/31/1992,Right-hand bat,Legbreak googly,Australia,Player,Rising Pune Supergiants,Kolkata Knight Riders,2016,0,24,0,MS Dhoni,G Gambhir,MS Dhoni,RV Uthappa
98099400031,980994,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,1,34,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400040,980994,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,35,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400046,980994,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,31,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400067,980994,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,28,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400096,980994,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,27,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400190,980994,190,M Morkel,10/6/1984,Left-hand bat,Right-arm fast,South Africa,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,32,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400276,980994,276,Shakib Al Hasan,3/24/1987,Left-hand bat,Slow left-arm orthodox,Bangladesh,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,29,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400308,980994,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,26,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400315,980994,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,28,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400334,980994,334,AD Russell,4/29/1988,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,28,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099400344,980994,344,AS Rajpoot,12/4/1993,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Rising Pune Supergiants,2016,0,23,1,G Gambhir,MS Dhoni,RV Uthappa,MS Dhoni
98099600027,980996,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,35,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600042,980996,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,31,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600073,980996,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,37,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600163,980996,163,MC Henriques,2/1/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,29,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600166,980996,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,29,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600183,980996,183,NV Ojha,7/20/1983,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Kings XI Punjab,2016,0,33,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600187,980996,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Kings XI Punjab,2016,0,30,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600299,980996,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,26,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600385,980996,385,BCJ Cutting,1/30/1987,Right-hand bat,Right-arm fast-medium,Australia,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,29,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600394,980996,394,DJ Hooda,4/19/1995,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,21,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600460,980996,460,Mustafizur Rahman,9/6/1995,Left-hand bat,Left-arm fast-medium,Bangladesh,Player,Sunrisers Hyderabad,Kings XI Punjab,2016,0,21,1,DA Warner,M Vijay,NV Ojha,WP Saha
98099600062,980996,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Sunrisers Hyderabad,2016,0,32,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600185,980996,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Captain,Kings XI Punjab,Sunrisers Hyderabad,2016,0,32,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600305,980996,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,28,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600320,980996,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,27,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600329,980996,329,Gurkeerat Singh,6/29/1990,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,26,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600364,980996,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,28,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600367,980996,367,Sandeep Sharma,5/18/1993,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,23,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600374,980996,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,22,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600395,980996,395,Anureet Singh,3/2/1988,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,28,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600409,980996,409,MP Stoinis,8/16/1989,Right-hand bat,Right-arm medium,Australia,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,0,27,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099600427,980996,427,HM Amla,3/31/1983,Right-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Sunrisers Hyderabad,2016,1,33,0,M Vijay,DA Warner,WP Saha,NV Ojha
98099800050,980998,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Delhi Daredevils,2016,0,36,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800057,980998,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Delhi Daredevils,2016,0,29,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800081,980998,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Delhi Daredevils,2016,0,32,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800208,980998,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Delhi Daredevils,2016,0,31,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800221,980998,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Delhi Daredevils,2016,0,29,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800375,980998,375,JJ Bumrah,12/6/1993,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Delhi Daredevils,2016,0,23,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800403,980998,403,MJ McClenaghan,6/11/1986,Left-hand bat,Left-arm fast-medium,New Zealand,Player,Mumbai Indians,Delhi Daredevils,2016,0,30,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800407,980998,407,JC Buttler,9/8/1990,Right-hand bat,N/A,England,Keeper,Mumbai Indians,Delhi Daredevils,2016,0,26,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800413,980998,413,KH Pandya,3/24/1991,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Delhi Daredevils,2016,1,25,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800415,980998,415,MJ Guptill,9/30/1986,Right-hand bat,Right-arm offbreak,New Zealand,Player,Mumbai Indians,Delhi Daredevils,2016,0,30,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800431,980998,431,N Rana,12/27/1993,Left-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Delhi Daredevils,2016,0,23,1,RG Sharma,Z Khan,JC Buttler,Q de Kock
98099800015,980998,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Captain,Delhi Daredevils,Mumbai Indians,2016,0,38,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800136,980998,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Delhi Daredevils,Mumbai Indians,2016,0,34,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800154,980998,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Delhi Daredevils,Mumbai Indians,2016,0,32,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800260,980998,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Delhi Daredevils,Mumbai Indians,2016,0,25,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800293,980998,293,S Nadeem,8/12/1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Mumbai Indians,2016,0,27,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800339,980998,339,KK Nair,12/6/1991,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Mumbai Indians,2016,0,25,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800350,980998,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Delhi Daredevils,Mumbai Indians,2016,0,29,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800351,980998,351,SV Samson,11/11/1994,Right-hand bat,N/A,India,Player,Delhi Daredevils,Mumbai Indians,2016,0,22,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800355,980998,355,Q de Kock,12/17/1992,Left-hand bat,N/A,South Africa,Keeper,Delhi Daredevils,Mumbai Indians,2016,0,24,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800386,980998,386,Imran Tahir,3/27/1979,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Mumbai Indians,2016,0,37,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98099800420,980998,420,RR Pant,10/4/1997,Left-hand bat,N/A,India,Player,Delhi Daredevils,Mumbai Indians,2016,0,19,0,Z Khan,RG Sharma,Q de Kock,JC Buttler
98100000008,981000,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,2016,1,28,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000032,981000,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,35,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000110,981000,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,32,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000140,981000,140,Iqbal Abdulla,12/2/1989,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,27,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000162,981000,162,CH Gayle,9/21/1979,Left-hand bat,Right-arm offbreak,West Indies,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,37,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000255,981000,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,32,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000270,981000,270,S Aravind,4/8/1984,Left-hand bat,Left-arm medium-fast,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,32,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000354,981000,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Keeper,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,24,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000369,981000,369,Sachin Baby,12/18/1988,Left-hand bat,Right-arm offbreak,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,28,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000382,981000,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,26,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000434,981000,434,CJ Jordan,10/4/1988,Right-hand bat,Right-arm fast-medium,England,Player,Royal Challengers Bangalore,Kolkata Knight Riders,2016,0,28,1,V Kohli,G Gambhir,KL Rahul,RV Uthappa
98100000031,981000,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,34,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000040,981000,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,35,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000046,981000,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,31,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000067,981000,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,28,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000096,981000,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,27,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000190,981000,190,M Morkel,10/6/1984,Left-hand bat,Right-arm fast,South Africa,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,32,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000276,981000,276,Shakib Al Hasan,3/24/1987,Left-hand bat,Slow left-arm orthodox,Bangladesh,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,29,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000308,981000,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,26,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000315,981000,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,28,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000334,981000,334,AD Russell,4/29/1988,Right-hand bat,Right-arm fast,West Indies,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,28,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100000344,981000,344,AS Rajpoot,12/4/1993,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Royal Challengers Bangalore,2016,0,23,0,G Gambhir,V Kohli,RV Uthappa,KL Rahul
98100200020,981002,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Rising Pune Supergiants,Delhi Daredevils,2016,0,35,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200029,981002,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Rising Pune Supergiants,Delhi Daredevils,2016,0,32,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200079,981002,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Rising Pune Supergiants,Delhi Daredevils,2016,0,27,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200085,981002,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rising Pune Supergiants,Delhi Daredevils,2016,0,28,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200106,981002,106,AB Dinda,3/25/1984,Right-hand bat,Right-arm medium-fast,India,Player,Rising Pune Supergiants,Delhi Daredevils,2016,1,32,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200197,981002,197,GJ Bailey,9/7/1982,Right-hand bat,Right-arm medium,Australia,Player,Rising Pune Supergiants,Delhi Daredevils,2016,0,34,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200201,981002,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Rising Pune Supergiants,Delhi Daredevils,2016,0,30,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200280,981002,280,NLTC Perera,4/3/1989,Left-hand bat,Right-arm medium-fast,Sri Lanka,Player,Rising Pune Supergiants,Delhi Daredevils,2016,0,27,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
98100200426,981002,426,UT Khawaja,12/18/1986,Left-hand bat,Right-arm medium,Australia,Player,Rising Pune Supergiants,Delhi Daredevils,2016,0,30,1,MS Dhoni,Z Khan,MS Dhoni,Q de Kock
